Date,Market_Closing_Price,Market_Return
2021-07-21,4358.69,0.008241847210077813
2021-07-22,4367.48,0.0020166609692362503
2021-07-23,4411.79,0.010145438559535647
2021-07-26,4422.3,0.002382253008416102
2021-07-27,4401.46,-0.004712479931257563
2021-07-28,4400.64,-0.00018630181803303003
2021-07-29,4419.15,0.004206206369982368
2021-07-30,4395.26,-0.005406016994218166
2021-08-02,4387.16,-0.0018428943907755624
2021-08-03,4423.15,0.008203484714484954
2021-08-04,4402.66,-0.00463244520307915
2021-08-05,4429.1,0.006005460335342772
2021-08-06,4436.52,0.0016752839177258672
2021-08-09,4432.35,-0.000939925887858073
2021-08-10,4436.75,0.000992701388653705
2021-08-11,4442.41,0.0012757085704626636
2021-08-12,4460.83,0.004146398013690877
2021-08-13,4468.0,0.0016073241975147479
2021-08-16,4479.71,0.0026208594449417255
2021-08-17,4448.08,-0.0070607249129965854
2021-08-18,4400.27,-0.010748457761550978
2021-08-19,4405.8,0.0012567410636163956
2021-08-20,4441.67,0.008141540696354754
2021-08-23,4479.53,0.008523820995256282
2021-08-24,4486.23,0.0014956926284677152
2021-08-25,4496.19,0.0022201269217136943
2021-08-26,4470.0,-0.005824931775569864
2021-08-27,4509.37,0.008807606263982137
2021-08-30,4528.79,0.00430658828173347
2021-08-31,4522.68,-0.001349146239944865
2021-09-01,4524.09,0.0003117620525883158
2021-09-02,4536.95,0.0028425606033477546
2021-09-03,4535.43,-0.000335026835208585
2021-09-07,4520.03,-0.003395488410139813
2021-09-08,4514.07,-0.0013185753191903293
2021-09-09,4493.28,-0.004605599824548556
2021-09-10,4458.58,-0.0077226435922087555
2021-09-13,4468.73,0.0022765095613401787
2021-09-14,4443.05,-0.00574659914561837
2021-09-15,4480.7,0.008473908688851006
2021-09-16,4473.75,-0.0015510969268194286
2021-09-17,4432.99,-0.009110924839340617
2021-09-20,4357.73,-0.016977254629493954
2021-09-21,4354.19,-0.0008123495489623656
2021-09-22,4395.64,0.009519566210937302
2021-09-23,4448.98,0.012134751708511082
2021-09-24,4455.48,0.0014610090402744635
2021-09-27,4443.11,-0.0027763563072890074
2021-09-28,4352.63,-0.020364114325326033
2021-09-29,4359.46,0.001569166228234442
2021-09-30,4307.54,-0.011909731939276913
2021-10-01,4357.04,0.011491477734391298
2021-10-04,4300.46,-0.012985880322420762
2021-10-05,4345.72,0.010524455523362564
2021-10-06,4363.55,0.004102887438675262
2021-10-07,4399.76,0.00829828923697451
2021-10-08,4391.34,-0.0019137407494954628
2021-10-11,4361.19,-0.0068657858421348195
2021-10-12,4350.65,-0.0024167715692277048
2021-10-13,4363.8,0.003022536862308023
2021-10-14,4438.26,0.01706311013337003
2021-10-15,4471.37,0.0074601307719690535
2021-10-18,4486.46,0.0033748045900920953
2021-10-19,4519.63,0.00739335690054066
2021-10-20,4536.19,0.0036640167447334893
2021-10-21,4549.78,0.002995906256131331
2021-10-22,4544.9,-0.0010725793335062406
2021-10-25,4566.48,0.004748179277871856
2021-10-26,4574.79,0.0018197824144636776
2021-10-27,4551.68,-0.005051597996847845
2021-10-28,4596.42,0.009829337739032606
2021-10-29,4605.38,0.0019493431844783693
2021-11-01,4613.67,0.0018000686154020507
2021-11-02,4630.65,0.0036803672564356127
2021-11-03,4660.57,0.00646129593037692
2021-11-04,4680.06,0.004181891914508462
2021-11-05,4697.53,0.0037328581257503046
2021-11-08,4701.7,0.0008877005575269603
2021-11-09,4685.25,-0.0034987345002870374
2021-11-10,4646.71,-0.008225815057894437
2021-11-11,4649.27,0.0005509274303756584
2021-11-12,4682.85,0.007222639253044116
2021-11-15,4682.8,-1.0677258507119092e-05
2021-11-16,4700.9,0.003865208849406221
2021-11-17,4688.67,-0.0026016294752068125
2021-11-18,4704.54,0.00338475516511072
2021-11-19,4697.96,-0.0013986489646171663
2021-11-22,4682.94,-0.0031971323723489764
2021-11-23,4690.7,0.0016570786727996278
2021-11-24,4701.46,0.002293900697124096
2021-11-26,4594.62,-0.02272485568312821
2021-11-29,4655.27,0.013200221128189193
2021-11-30,4567.0,-0.01896130621854386
2021-12-01,4513.04,-0.011815195971097037
2021-12-02,4577.1,0.014194423271231882
2021-12-03,4538.43,-0.00844858097922263
2021-12-06,4591.67,0.011730928977641941
2021-12-07,4686.75,0.020707063007576743
2021-12-08,4701.21,0.0030852936469836223
2021-12-09,4667.45,-0.007181129964413446
2021-12-10,4712.02,0.00954911139915815
2021-12-13,4668.97,-0.009136209099282255
2021-12-14,4634.09,-0.007470598440341258
2021-12-15,4709.85,0.016348409288555077
2021-12-16,4668.67,-0.00874337823922211
2021-12-17,4620.64,-0.010287726483131143
2021-12-20,4568.02,-0.011388032826621375
2021-12-21,4649.23,0.017777943178882483
2021-12-22,4696.56,0.010180180373954517
2021-12-23,4725.79,0.006223704157936716
2021-12-27,4791.19,0.01383895602639984
2021-12-28,4786.35,-0.0010101874482121298
2021-12-29,4793.06,0.0014019033292591576
2021-12-30,4778.73,-0.002989739331450192
2021-12-31,4766.18,-0.0026262207741385435
2022-01-03,4796.56,0.00637407735335227
2022-01-04,4793.54,-0.000629617892823231
2022-01-05,4700.58,-0.01939276609770646
2022-01-06,4696.05,-0.0009637108612128298
2022-01-07,4677.03,-0.0040502124125595396
2022-01-10,4670.29,-0.0014410854751839564
2022-01-11,4713.07,0.009160030747555226
2022-01-12,4726.35,0.002817696321081753
2022-01-13,4659.03,-0.014243549462058636
2022-01-14,4662.85,0.0008199131578892072
2022-01-18,4577.11,-0.0183878958147915
2022-01-19,4532.76,-0.009689520243122751
2022-01-20,4482.73,-0.01103742532143781
2022-01-21,4397.94,-0.01891481307149878
2022-01-24,4410.13,0.0027717522294530283
2022-01-25,4356.45,-0.012171976789799865
2022-01-26,4349.93,-0.0014966314315554285
2022-01-27,4326.51,-0.005383994684971971
2022-01-28,4431.85,0.024347568825681787
2022-01-31,4515.55,0.018886018254227865
2022-02-01,4546.54,0.006862951356977565
2022-02-02,4589.38,0.009422549895085064
2022-02-03,4477.44,-0.024391094221877574
2022-02-04,4500.53,0.005156964694110977
2022-02-07,4483.87,-0.003701786234065696
2022-02-08,4521.54,0.008401224834796661
2022-02-09,4587.18,0.014517177775713597
2022-02-10,4504.08,-0.018115705073705524
2022-02-11,4418.64,-0.0189694676826343
2022-02-14,4401.67,-0.0038405482229827426
2022-02-15,4471.07,0.015766743077059386
2022-02-16,4475.01,0.0008812208263346832
2022-02-17,4380.26,-0.021173137043269175
2022-02-18,4348.87,-0.007166241273349194
2022-02-22,4304.76,-0.010142864698185927
2022-02-23,4225.5,-0.018412176288573612
2022-02-24,4288.7,0.014956809844988816
2022-02-25,4384.65,0.022372746986266234
2022-02-28,4373.94,-0.002442612295166069
2022-03-01,4306.26,-0.015473463284818578
2022-03-02,4386.54,0.018642627244987553
2022-03-03,4363.49,-0.005254711002293466
2022-03-04,4328.87,-0.00793401612012401
2022-03-07,4201.09,-0.02951809594651711
2022-03-08,4170.7,-0.007233836932796112
2022-03-09,4277.88,0.025698324022346508
2022-03-10,4259.52,-0.0042918454935622075
2022-03-11,4204.31,-0.012961554353542182
2022-03-14,4173.11,-0.00742095611408311
2022-03-15,4262.45,0.021408493905025416
2022-03-16,4357.86,0.022383840279651235
2022-03-17,4411.67,0.012347803738532281
2022-03-18,4463.12,0.011662250349640857
2022-03-21,4461.18,-0.00043467350194470455
2022-03-22,4511.61,0.011304184094790948
2022-03-23,4456.24,-0.012272780670315009
2022-03-24,4520.16,0.014343931206577842
2022-03-25,4543.06,0.005066192347173759
2022-03-28,4575.52,0.007144963967017803
2022-03-29,4631.6,0.012256530405287291
2022-03-30,4602.45,-0.006293721392175655
2022-03-31,4530.41,-0.015652532890091164
2022-04-01,4545.86,0.0034102873691344016
2022-04-04,4582.64,0.0080908782936564
2022-04-05,4525.12,-0.012551716914267819
2022-04-06,4481.15,-0.009716869386889204
2022-04-07,4500.21,0.004253372460194527
2022-04-08,4488.28,-0.0026509873983658894
2022-04-11,4412.53,-0.01687728929567678
2022-04-12,4397.45,-0.003417540503973915
2022-04-13,4446.59,0.011174658040455254
2022-04-14,4392.59,-0.012144137417661627
2022-04-18,4391.69,-0.000204890508788802
2022-04-19,4462.21,0.016057599693967584
2022-04-20,4459.45,-0.0006185275905885579
2022-04-21,4393.66,-0.01475294038502506
2022-04-22,4271.78,-0.02773997077607282
2022-04-25,4296.12,0.005697858972138148
2022-04-26,4175.2,-0.02814632738377887
2022-04-27,4183.96,0.002098103084882119
2022-04-28,4287.5,0.02474689050564538
2022-04-29,4131.93,-0.03628454810495618
2022-05-02,4155.38,0.005675313957399952
2022-05-03,4175.48,0.004837102743912469
2022-05-04,4300.17,0.0298624349775356
2022-05-05,4146.87,-0.03564975338184306
2022-05-06,4123.34,-0.005674159064547379
2022-05-09,3991.24,-0.032037134944001844
2022-05-10,4001.05,0.00245788276325154
2022-05-11,3935.18,-0.016463178415666024
2022-05-12,3930.08,-0.0012960017076728558
2022-05-13,4023.89,0.02386974310955492
2022-05-16,4008.01,-0.003946429947140562
2022-05-17,4088.85,0.020169610355263545
2022-05-18,3923.68,-0.04039522115020122
2022-05-19,3900.79,-0.005833809077192775
2022-05-20,3901.36,0.00014612424662696633
2022-05-23,3973.75,0.01855506797629536
2022-05-24,3941.48,-0.008120792702107527
2022-05-25,3978.73,0.009450764687376267
2022-05-26,4057.84,0.01988322907058282
2022-05-27,4158.24,0.024742227391912897
2022-05-31,4132.15,-0.006274289122320975
2022-06-01,4101.23,-0.007482787410912017
2022-06-02,4176.82,0.018431056049039052
2022-06-03,4108.54,-0.016347364741597592
2022-06-06,4121.43,0.0031373675320187644
2022-06-07,4160.68,0.009523393579413009
2022-06-08,4115.77,-0.010793908688002896
2022-06-09,4017.82,-0.023798705952956634
2022-06-10,3900.86,-0.02911031355312088
2022-06-13,3749.63,-0.03876837415339185
2022-06-14,3735.48,-0.0037737056722930706
2022-06-15,3789.99,0.014592502168395916
2022-06-16,3666.77,-0.032511959134456814
2022-06-17,3674.84,0.0022008470670371594
2022-06-21,3764.79,0.02447725615264873
2022-06-22,3759.89,-0.0013015334188627437
2022-06-23,3795.73,0.009532193760987795
2022-06-24,3911.74,0.03056329085577736
2022-06-27,3900.11,-0.002973101484249896
2022-06-28,3821.55,-0.02014302160708281
2022-06-29,3818.83,-0.000711753084481459
2022-06-30,3785.38,-0.008759227302603145
2022-07-01,3825.33,0.010553762105785847
2022-07-05,3831.39,0.0015841770513915776
2022-07-06,3845.08,0.0035731157621645693
2022-07-07,3902.62,0.014964578110208349
2022-07-08,3899.38,-0.0008302114989416909
2022-07-11,3854.43,-0.011527473598367033
2022-07-12,3818.8,-0.009243908956706903
2022-07-13,3801.78,-0.004456897454697795
2022-07-14,3790.38,-0.00299859539478875
2022-07-15,3863.16,0.019201241036518768
2022-07-18,3830.85,-0.008363619420370894
2022-07-19,3936.69,0.027628333137554417
2022-07-20,3959.9,0.005895816028186118
2022-07-21,3998.95,0.009861360135356989
2022-07-22,3961.63,-0.009332449768064022
2022-07-25,3966.84,0.0013151152429682345
2022-07-26,3921.05,-0.011543193070554847
2022-07-27,4023.61,0.026156259165274642
2022-07-28,4072.43,0.012133382708562568
2022-07-29,4130.29,0.014207733466259809
2022-08-01,4118.63,-0.0028230463236237346
2022-08-02,4091.19,-0.006662409587654183
2022-08-03,4155.17,0.015638481713144525
2022-08-04,4151.94,-0.0007773448499099889
2022-08-05,4145.19,-0.0016257460367924415
2022-08-08,4140.06,-0.0012375789770792123
2022-08-09,4122.47,-0.004248730694724312
2022-08-10,4210.24,0.021290634013103604
2022-08-11,4207.27,-0.0007054229687617486
2022-08-12,4280.15,0.01732239670855429
2022-08-15,4297.14,0.00396948705068767
2022-08-16,4305.2,0.0018756661407353103
2022-08-17,4274.04,-0.0072377589891293725
2022-08-18,4283.74,0.0022695154935377104
2022-08-19,4228.48,-0.012899942573545653
2022-08-22,4137.99,-0.021400124867564707
2022-08-23,4128.73,-0.0022378014446627903
2022-08-24,4140.77,0.0029161509713642175
2022-08-25,4199.12,0.014091582000449021
2022-08-26,4057.66,-0.033688010821315006
2022-08-29,4030.61,-0.0066664037893761074
2022-08-30,3986.16,-0.011028107408059928
2022-08-31,3955.0,-0.007817046982559583
2022-09-01,3966.85,0.002996207332490508
2022-09-02,3924.26,-0.010736478566116592
2022-09-06,3908.19,-0.004095039574340209
2022-09-07,3979.87,0.018340971140093032
2022-09-08,4006.18,0.006610768693449787
2022-09-09,4067.36,0.015271405678227268
2022-09-12,4110.41,0.01058426104401855
2022-09-13,3932.69,-0.043236562775976095
2022-09-14,3946.01,0.0033869946525153516
2022-09-15,3901.35,-0.011317761485652666
2022-09-16,3873.33,-0.007182129262947479
2022-09-19,3899.89,0.006857148758303566
2022-09-20,3855.93,-0.011272112803181633
2022-09-21,3789.93,-0.017116493297336777
2022-09-22,3757.99,-0.008427596288058115
2022-09-23,3693.23,-0.01723261637204987
2022-09-26,3655.04,-0.010340542018774879
2022-09-27,3647.29,-0.0021203598319033956
2022-09-28,3719.04,0.019672140136923533
2022-09-29,3640.47,-0.021126419721218426
2022-09-30,3585.62,-0.01506673588849794
2022-10-03,3678.43,0.025883947546031072
2022-10-04,3790.93,0.030583700111188827
2022-10-05,3783.28,-0.0020179744811957834
2022-10-06,3744.52,-0.010245078344716774
2022-10-07,3639.66,-0.028003589245083504
2022-10-10,3612.39,-0.007492458086744369
2022-10-11,3588.84,-0.006519229651283376
2022-10-12,3577.03,-0.0032907569019515748
2022-10-13,3669.91,0.025965675434648228
2022-10-14,3583.07,-0.023662705624933444
2022-10-17,3677.95,0.026480085513260976
2022-10-18,3719.98,0.011427561549232745
2022-10-19,3695.16,-0.006672078882144605
2022-10-20,3665.78,-0.007950941231232078
2022-10-21,3752.75,0.023724828003862664
2022-10-24,3797.34,0.011881953234294862
2022-10-25,3859.11,0.01626664981276371
2022-10-26,3830.6,-0.007387713747470381
2022-10-27,3807.3,-0.006082598026418751
2022-10-28,3901.06,0.024626375646783716
2022-10-31,3871.98,-0.007454384193014141
2022-11-01,3856.1,-0.00410126085362017
2022-11-02,3759.69,-0.025001944970306722
2022-11-03,3719.89,-0.010585979163175718
2022-11-04,3770.55,0.013618682272863003
2022-11-07,3806.8,0.00961398204505981
2022-11-08,3828.11,0.005597877482399927
2022-11-09,3748.57,-0.020777877333723382
2022-11-10,3956.37,0.05543447234545429
2022-11-11,3992.93,0.009240793960120008
2022-11-14,3957.25,-0.008935794015923149
2022-11-15,3991.73,0.008713121485880437
2022-11-16,3958.79,-0.008252061136399536
2022-11-17,3946.56,-0.003089327799655983
2022-11-18,3965.34,0.004758574556069206
2022-11-21,3949.94,-0.0038836518432215916
2022-11-22,4003.58,0.013579953113211918
2022-11-23,4027.26,0.0059147063378277576
2022-11-25,4026.12,-0.0002830708720074071
2022-11-28,3963.94,-0.01544414970244301
2022-11-29,3957.63,-0.0015918505325509535
2022-11-30,4080.11,0.030947814727501077
2022-12-01,4076.57,-0.0008676236670089876
2022-12-02,4071.7,-0.0011946317615054713
2022-12-05,3998.84,-0.017894245646781326
2022-12-06,3941.26,-0.014399175760970717
2022-12-07,3933.92,-0.001862348589029894
2022-12-08,3963.51,0.007521759466384781
2022-12-09,3934.38,-0.007349546235533633
2022-12-12,3990.56,0.014279251114533986
2022-12-13,4019.65,0.007289703700733785
2022-12-14,3995.32,-0.006052765788066128
2022-12-15,3895.75,-0.024921658340258168
2022-12-16,3852.36,-0.011137778348199956
2022-12-19,3817.66,-0.009007465553582783
2022-12-20,3821.62,0.0010372846193742458
2022-12-21,3878.44,0.014868040255179737
2022-12-22,3822.39,-0.014451686760656446
2022-12-23,3844.82,0.005868056373107056
2022-12-27,3829.25,-0.004049604402806883
2022-12-28,3783.22,-0.01202063067180259
2022-12-29,3849.28,0.017461316021801565
2022-12-30,3839.5,-0.0025407348906808513
2023-01-03,3824.14,-0.004000520901158988
2023-01-04,3852.97,0.00753894993384141
2023-01-05,3808.1,-0.01164556173549236
2023-01-06,3895.08,0.02284078674404566
2023-01-09,3892.09,-0.0007676350678290644
2023-01-10,3919.25,0.006978255898501873
2023-01-11,3969.61,0.012849397206098123
2023-01-12,3983.17,0.00341595270064321
2023-01-13,3999.09,0.003996816605869258
2023-01-17,3990.97,-0.0020304619300891558
2023-01-18,3928.86,-0.01556263264319191
2023-01-19,3898.85,-0.007638348019527341
2023-01-20,3972.61,0.01891839901509429
2023-01-23,4019.81,0.011881357596139619
2023-01-24,4016.95,-0.0007114764130643492
2023-01-25,4016.22,-0.00018172991946630024
2023-01-26,4060.43,0.011007863115068517
2023-01-27,4070.56,0.002494809663015962
2023-01-30,4017.77,-0.012968731575016657
2023-01-31,4076.6,0.014642450911824145
2023-02-01,4119.21,0.010452337732424155
2023-02-02,4179.76,0.01469942051995421
2023-02-03,4136.48,-0.010354661511665864
2023-02-06,4111.08,-0.006140486597300043
2023-02-07,4164.0,0.01287252984617182
2023-02-08,4117.86,-0.011080691642651352
2023-02-09,4081.5,-0.008829829085981511
2023-02-10,4090.46,0.0021952713463186946
2023-02-13,4137.29,0.011448590134117032
2023-02-14,4136.13,-0.0002803767683676739
2023-02-15,4147.6,0.0027731236687436045
2023-02-16,4090.41,-0.01378869707782826
2023-02-17,4079.09,-0.0027674487398573477
2023-02-21,3997.34,-0.020041234687148357
2023-02-22,3991.05,-0.0015735464083616035
2023-02-23,4012.32,0.0053294245875146196
2023-02-24,3970.04,-0.010537544363360851
2023-02-27,3982.24,0.0030730168965551474
2023-02-28,3970.15,-0.0030359797500902896
2023-03-01,3951.39,-0.004725262269687613
2023-03-02,3981.35,0.0075821419804169565
2023-03-03,4045.64,0.0161477890665227
2023-03-06,4048.42,0.0006871595099910977
2023-03-07,3986.37,-0.015326967063694075
2023-03-08,3992.01,0.001414821002566402
2023-03-09,3918.32,-0.018459372596762003
2023-03-10,3861.59,-0.014478143694236278
2023-03-13,3855.76,-0.0015097408062482165
2023-03-14,3919.29,0.016476647924144494
2023-03-15,3891.93,-0.006980856226510457
2023-03-16,3960.28,0.017561980816715783
2023-03-17,3916.64,-0.01101942286909019
2023-03-20,3951.57,0.008918358593079878
2023-03-21,4002.87,0.012982181765728518
2023-03-22,3936.97,-0.01646318766285193
2023-03-23,3948.72,0.002984528711166279
2023-03-24,3970.99,0.0056398022650376856
2023-03-27,3977.53,0.0016469444647304599
2023-03-28,3971.27,-0.0015738410521103363
2023-03-29,4027.81,0.014237259113583312
2023-03-30,4050.83,0.0057152646227105475
2023-03-31,4109.31,0.014436547571732294
2023-04-03,4124.51,0.0036989178231867648
2023-04-04,4100.6,-0.0057970522559043225
2023-04-05,4090.38,-0.0024923181973370845
2023-04-06,4105.02,0.003579129567424122
2023-04-10,4109.11,0.0009963410653295313
2023-04-11,4108.94,-4.137148920324574e-05
2023-04-12,4091.95,-0.004134886369720592
2023-04-13,4146.22,0.013262625398648753
2023-04-14,4137.64,-0.0020693547375681964
2023-04-17,4151.32,0.0033062325383550473
2023-04-18,4154.87,0.0008551496873283604
2023-04-19,4154.52,-8.423849602978706e-05
2023-04-20,4129.79,-0.005952552882162232
2023-04-21,4133.52,0.0009031936248575789
2023-04-24,4137.04,0.0008515744450250384
2023-04-25,4071.63,-0.015810821263512076
2023-04-26,4055.99,-0.003841213469789828
2023-04-27,4135.35,0.019566123190639217
2023-04-28,4169.48,0.008253231286347917
2023-05-01,4167.87,-0.0003861392787588569
2023-05-02,4119.58,-0.011586253889876552
2023-05-03,4090.75,-0.006998286233062534
2023-05-04,4061.22,-0.007218725172645657
2023-05-05,4136.25,0.018474744042430657
2023-05-08,4138.12,0.0004521003324267081
2023-05-09,4119.17,-0.004579374208577791
2023-05-10,4137.64,0.004483913021312569
2023-05-11,4130.62,-0.0016966193288928677
2023-05-12,4124.08,-0.0015832974226629437
2023-05-15,4136.28,0.002958235533743192
2023-05-16,4109.9,-0.006377711373504735
2023-05-17,4158.77,0.011890800262780221
2023-05-18,4198.05,0.009445100354191105
2023-05-19,4191.98,-0.001445909410321633
2023-05-22,4192.63,0.00015505799168891166
2023-05-23,4145.58,-0.011222073018606449
2023-05-24,4115.24,-0.007318638164020563
2023-05-25,4151.28,0.00875769092446621
2023-05-26,4205.45,0.013048987300302572
2023-05-30,4205.52,1.6645067709930572e-05
2023-05-31,4179.83,-0.006108638170785219
2023-06-01,4221.02,0.009854467765435526
2023-06-02,4282.37,0.014534401637518846
2023-06-05,4273.79,-0.002003563447343426
2023-06-06,4283.85,0.002353882619408054
2023-06-07,4267.52,-0.0038119915496573897
2023-06-08,4293.93,0.006188606028794119
2023-06-09,4298.86,0.0011481323635922358
2023-06-12,4338.93,0.009321075820101221
2023-06-13,4369.01,0.006932584761680793
2023-06-14,4372.59,0.0008194076003487094
2023-06-15,4425.84,0.012178136985173449
2023-06-16,4409.59,-0.0036716193988033385
2023-06-20,4388.71,-0.0047351341054383544
2023-06-21,4365.69,-0.005245277085977551
2023-06-22,4381.89,0.003710753626574581
2023-06-23,4348.33,-0.007658795633847637
2023-06-26,4328.82,-0.004486779982200151
2023-06-27,4378.41,0.011455777787018118
2023-06-28,4376.86,-0.00035400978894173374
2023-06-29,4396.44,0.004473526683512752
2023-06-30,4450.38,0.012269017659743087
2023-07-03,4455.59,0.0011706865481149187
2023-07-05,4446.82,-0.0019683139606652134
2023-07-06,4411.59,-0.007922515415510367
2023-07-07,4398.95,-0.0028651801277997935
2023-07-10,4409.53,0.0024051194034939716
2023-07-11,4439.26,0.006742215156717579
2023-07-12,4472.16,0.007411145100759908
2023-07-13,4510.04,0.00847017995778332
2023-07-14,4505.42,-0.001024381158481913
2023-07-17,4522.79,0.003855356437357571
2023-07-18,4554.98,0.007117288222535212
2023-07-19,4565.72,0.0023578588709500803
2023-07-20,4534.87,-0.006756875147840957
2023-07-21,4536.34,0.00032415482692993436
2023-07-24,4554.64,0.004034089155574794
2023-07-25,4567.46,0.002814712029929778
2023-07-26,4566.75,-0.00015544744781559316
2023-07-27,4537.41,-0.006424700279192064
2023-07-28,4582.23,0.009877881875342887
2023-07-31,4588.96,0.0014687171966489831
2023-08-01,4576.73,-0.0026650918726683903
2023-08-02,4513.39,-0.01383957541738301
2023-08-03,4501.89,-0.002547973917609636
2023-08-04,4478.03,-0.00529999622380839
2023-08-07,4518.44,0.00902405745383561
2023-08-08,4499.38,-0.004218270022397053
2023-08-09,4467.71,-0.007038747560775049
2023-08-10,4468.83,0.00025068771249703303
2023-08-11,4464.05,-0.0010696312010077813
2023-08-14,4489.72,0.005750383620255262
2023-08-15,4437.86,-0.011550831677699436
2023-08-16,4404.33,-0.0075554433893813
2023-08-17,4370.36,-0.007712864385729601
2023-08-18,4369.71,-0.00014872916647590273
2023-08-21,4399.77,0.006879175048229769
2023-08-22,4387.55,-0.0027774179104816943
2023-08-23,4436.01,0.011044888377340412
2023-08-24,4376.31,-0.013458039995401183
2023-08-25,4405.71,0.006717988442317857
2023-08-28,4433.31,0.0062645975336552695
2023-08-29,4497.63,0.014508347036412905
2023-08-30,4514.87,0.0038331298928546698
2023-08-31,4507.66,-0.0015969452055097921
2023-09-01,4515.77,0.0017991596526802933
2023-09-05,4496.83,-0.00419419058100845
2023-09-06,4465.48,-0.0069715777558858605
2023-09-07,4451.14,-0.0032113009127796577
2023-09-08,4457.49,0.0014266008258556617
2023-09-11,4487.46,0.006723514803174124
2023-09-12,4461.9,-0.005695872498027943
2023-09-13,4467.44,0.001241623523611013
2023-09-14,4505.1,0.008429883781315706
2023-09-15,4450.32,-0.012159552507158722
2023-09-18,4453.53,0.0007212964460983073
2023-09-19,4443.95,-0.0021511026084926055
2023-09-20,4402.2,-0.009394795170962755
2023-09-21,4330.0,-0.016400890463858953
2023-09-22,4320.06,-0.0022956120092377796
2023-09-25,4337.44,0.00402309227186648
2023-09-26,4273.53,-0.01473449776826885
2023-09-27,4274.51,0.0002293186195019281
2023-09-28,4299.7,0.005893073124170867
2023-09-29,4288.05,-0.002709491359862204
2023-10-02,4288.39,7.92901202177898e-05
2023-10-03,4229.45,-0.01374408577578079
2023-10-04,4263.75,0.008109801510834735
2023-10-05,4258.19,-0.0013040164174730196
2023-10-06,4308.5,0.011814879091820885
2023-10-09,4335.66016,0.006303855170012751
2023-10-10,4358.24023,0.0052079889028939785
2023-10-11,4376.9502,0.004293010254737606
2023-10-12,4349.60986,-0.006246436160046054
2023-10-13,4327.77979,-0.005018857024570056
2023-10-16,4373.62988,0.010594367602978494
2023-10-17,4373.2002,-9.82433383229786e-05
2023-10-18,4314.6001,-0.013399821028088454
2023-10-19,4278.0,-0.008482848734926662
2023-10-20,4224.16016,-0.012585282842449641
2023-10-23,4217.04004,-0.001685570558480065
2023-10-24,4247.68018,0.007265792999205267
2023-10-25,4186.77002,-0.014339629496305517
2023-10-26,4137.22998,-0.01183252000070445
2023-10-27,4117.37012,-0.004800279437209509
2023-10-30,4166.81982,0.012010020609951821
2023-10-31,4193.7998,0.006474957201293208
2023-11-01,4237.85986,0.01050599983337297
2023-11-02,4317.77979,0.018858558951970528
2023-11-03,4358.33984,0.009393728252176547
2023-11-06,4365.97998,0.0017529931764110884
2023-11-07,4378.37988,0.002840118382769319
2023-11-08,4382.77979,0.0010049173713997384
2023-11-09,4347.3501,-0.008083839868212928
2023-11-10,4415.24023,0.01561643954095171
2023-11-13,4411.5498,-0.0008358390048462949
2023-11-14,4495.7002,0.019075019849033703
2023-11-15,4502.87988,0.0015970104056315382
2023-11-16,4508.24023,0.0011904270473233058
2023-11-17,4514.02002,0.001282050136001578
2023-11-20,4547.37988,0.007390277369660581
2023-11-21,4538.18994,-0.002020930787071218
2023-11-22,4556.62012,0.0040611301518154175
2023-11-24,4559.33984,0.0005968722273035354
2023-11-27,4550.43018,-0.001954155713911332
2023-11-28,4554.89014,0.000980118323670176
2023-11-29,4550.58008,-0.0009462489472908953
2023-11-30,4567.7998,0.0037840714144734555
2023-12-01,4594.62988,0.005873742540117632
2023-12-04,4569.77,-0.0054106382122774965
2023-12-05,4567.17,-0.0005689564245028311
2023-12-06,4549.35,-0.003901759733051291
2023-12-07,4585.58,0.007963775044786514
2023-12-08,4604.36,0.004095447031782218
2023-12-11,4622.43,0.003924541087143574
2023-12-12,4643.69,0.004599312482828077
2023-12-13,4707.08,0.013650782028946873
2023-12-14,4719.54,0.002647076319076902
2023-12-15,4719.18,-7.62786203739596e-05
2023-12-18,4740.57,0.004532567098521234
2023-12-19,4768.36,0.005862164254509361
2023-12-20,4698.34,-0.014684293971092721
2023-12-21,4746.76,0.01030576756897128
2023-12-22,4754.64,0.0016600797175336801
2023-12-26,4774.74,0.004227449396799532
2023-12-27,4781.59,0.0014346330899692727
2023-12-28,4783.36,0.0003701697552487282
2023-12-29,4769.82,-0.002830646240299717
2024-01-02,4742.82,-0.005660590965696821
2024-01-03,4704.82,-0.008012110938218187
2024-01-04,4688.69,-0.003428398961065504
2024-01-05,4697.23,0.0018214042728352808
2024-01-08,4763.55,0.01411895947185915
2024-01-09,4756.51,-0.0014778893892160028
2024-01-10,4783.46,0.005665918919543822
2024-01-11,4780.23,-0.0006752434430308263
2024-01-12,4783.84,0.0007551937877467996
2024-01-16,4765.99,-0.003731312084016225
2024-01-17,4739.22,-0.005616881277551888
2024-01-18,4780.95,0.008805246432957325
2024-01-19,4839.82,0.012313452347336717
2024-01-22,4850.44,0.002194296482100455
2024-01-23,4864.61,0.002921384451719966
2024-01-24,4868.54,0.0008078756570413237
2024-01-25,4894.17,0.005264411918151968
2024-01-26,4890.96,-0.0006558824070271863
2024-01-29,4927.94,0.007560887842059438
2024-01-30,4924.96,-0.0006047151548110863
2024-01-31,4845.66,-0.016101653617491385
2024-02-01,4906.18,0.012489526710499854
2024-02-02,4958.62,0.010688560142513959
