CAR_3_Days,CAR_10_Days,CAR_30_Days,Earnings_Call_Date,Earnings_Surprise,Firm_Size,method_2,Category
-0.0225329539031386,0.0164021834044658,0.0696164256693642,2022-05-05,0.192982456140351,23722562670.0,0.3867918255079783,Bullish
-0.0224870425552748,-0.0119946712887879,-0.0223039530001599,2023-10-27,-0.0294117647058823,20817027000.0,-0.0187393359168004,Bearish
-0.0224698054979599,-0.0715252082171556,-0.2398259383883807,2023-10-20,0.0129870129870129,83182090000.0,0.7895743606282112,Bearish
-0.0224614862808749,-0.0882569754534027,-0.153529074844497,2020-07-29,0.1944444444444444,12733037550.0,0.0431716088946077,Bullish
-0.0224039526351089,-0.0281680529490205,-0.0907668640410168,2020-12-03,0.155,52226170314.0,0.851650148441593,Bearish
-0.0224000472942563,-0.0472254838701537,-0.1267223599019762,2023-05-09,-0.0459770114942527,16289263320.0,0.0515846589769949,Bullish
-0.0223700845192196,-0.090973346714047,-0.1669712506023133,2021-08-05,0.375,78383360000.0,0.3751693135438127,Neutral
-0.0222915905927287,-0.0318427111976919,-0.0354084007106302,2021-10-26,0.0898876404494381,36601600000.0,0.480421057789938,Bearish
-0.0222603854858336,-0.1082178841302843,-0.1292698693860815,2022-10-28,-0.0523255813953488,47434718000.0,0.1423486766311844,Bearish
-0.0221741912962015,-0.1242061850606269,-0.1397954013741393,2021-08-05,0.0,14703745000.0,0.8900928210251803,Bullish
-0.0221701964971333,-0.020111201368175,-0.0452565839244614,2023-07-27,0.0051282051282051,16330404999.0,0.5088207302249056,Bullish
-0.0221424346298176,-0.0295188483913571,-0.1044623316435851,2022-04-27,0.0034246575342466,62140850999.0,0.4625853703670585,Bearish
-0.0220998354578387,-0.0623400212203515,-0.093895652615146,2021-04-28,0.1660231660231661,20984962127.0,0.3326759132600966,Bullish
-0.0220579687779209,0.0144369292131613,-0.1382453335600816,2022-04-27,0.1320754716981131,52528000000.0,0.5866059843811559,Bearish
-0.022054225330751,-0.0623020199229983,-0.1826019477643878,2020-06-29,0.0649350649350648,54605650000.0,0.2712934910538795,Bearish
-0.0220541105694927,-0.0335018529221432,-0.0240368760832424,2021-02-24,0.2083333333333333,32743752360.0,0.6617443623043026,Bullish
-0.0220190496320317,-0.0687529170598633,-0.0991266358775453,2023-01-31,0.2608695652173914,14607726000.0,0.1584364214001065,Bullish
-0.0219792589543215,-0.0068856805205577,-0.0624793709385469,2020-07-31,0.0,15163256000.0,0.055035724343935,Bullish
-0.0219608407884142,-0.0127889013507083,-0.0600792411106623,2022-02-09,0.077720207253886,25625604000.0,0.6052818704372648,Bearish
-0.0219446447109375,0.0090999270227606,0.07615276118815,2023-11-02,0.0429799426934097,29635560000.0,0.3966094245749182,Bearish
-0.02192470579456,-0.0196655060996454,-0.0112051579800709,2021-04-28,0.0833333333333334,40336448000.0,0.3142471726023241,Bearish
-0.0219157245749835,-0.0152419193080549,-0.0203440439117195,2021-10-26,0.1136363636363636,87557270000.0,0.1204734090871011,Bearish
-0.0219124376009239,-0.0537825244742318,-0.0650180402917805,2023-05-09,0.0972477064220184,46241052000.0,0.435202871149497,Bearish
-0.0219113659864358,-0.0049283509631294,-0.018522842591307,2020-07-29,0.0061728395061727,58992580080.0,0.3754921278262582,Bearish
-0.0218795023869384,-0.0203722263340282,-0.0233319253013762,2020-05-08,0.0235294117647059,16133970186.0,-0.2080415709679609,Bullish
-0.0218625400789872,-0.0313100245264671,0.0086097765060813,2023-10-18,0.0639053254437871,109382592309.0,0.5518962095816785,Bearish
-0.0218537777715025,-0.1280513137564209,-0.1783321117518567,2022-11-02,0.0955414012738852,70307869520.0,0.4695065285208385,Bearish
-0.021843181070552,-0.0670168919467448,-0.1381794612063713,2021-02-04,0.061926605504587,28433896804.0,0.5060623038665564,Bearish
-0.0218405451092237,0.0147209600794106,0.0884838760522793,2022-02-01,0.263157894736842,8481288209.0,0.8710007381105497,Bullish
-0.0218375387758886,-0.0309597169232135,-0.0483917038937328,2021-08-26,0.0386100386100386,52519717125.0,0.5946864499571659,Bearish
-0.0218293215311075,-0.0417694635511605,-0.0390896644493403,2023-02-02,0.193798449612403,96063939000.0,0.3935520157402353,Neutral
-0.0218243947935487,0.0063580275719213,0.045144230782968,2022-04-26,0.1958456973293769,25331267999.0,0.7161975567553334,Bullish
-0.0218207886938732,-0.0413529837919071,-0.0492084453815502,2021-01-29,0.2372188139059305,116289734041.0,-0.0101322404035109,Neutral
-0.0217625113412123,-0.0122176928083678,-0.0474967203123841,2022-07-28,0.148148148148148,15380458646.0,0.4991637183434166,Bullish
-0.0217001307631592,0.0036186191777751,0.0325939802321044,2022-01-26,-0.05,13278067840.0,0.4721444154214198,Bullish
-0.0216765528210895,-0.0080813954368152,0.0059987174793255,2023-05-05,0.1398601398601398,42383386732.0,0.6740764203427851,Bearish
-0.0216608009691084,-0.0510418848900629,-0.1516772903067023,2023-02-09,0.0098522167487684,17326475000.0,0.3795420213086214,Bullish
-0.0216318216220139,0.0239010756332393,-0.0121544711717071,2023-07-25,0.0663129973474799,39140888000.0,0.1205361891248573,Bearish
-0.021623882095478,0.0198734049651888,0.0342097756408893,2023-04-26,0.0841121495327101,14834071600.0,0.4993884954736082,Bullish
-0.0215973556765686,-0.0415970093144936,-0.1003485042342992,2023-11-02,0.2777777777777779,47556725480.0,0.1278241146703427,Neutral
-0.0215951395012059,-0.0054455851637418,-0.0332699023994313,2022-04-27,-0.0149253731343283,24544284455.0,0.3786750622038651,Bearish
-0.0215938388546254,0.013247091522208,-0.0151826060656949,2021-05-11,-0.0096153846153846,40428960000.0,0.4540914164359913,Bearish
-0.0215859015179071,-0.0083575976619118,-0.0598910993846305,2022-12-16,0.0555555555555556,16983860000.0,0.3338468997540835,Bullish
-0.0215845008660762,-0.004692810540218,-0.1155064621962615,2023-01-25,-0.005813953488372,55324269000.0,0.5786957148052924,Bearish
-0.0215821463840745,-0.0493720728244548,-0.0623766809080863,2023-07-27,0.0714285714285715,17925600000.0,0.3822084692893205,Bullish
-0.0215717948193967,-0.0392661279039352,0.0302744137774261,2022-01-27,0.0,37572300000.0,0.2696423646150611,Bearish
-0.0215602644436198,-0.0302541090874094,-0.0165069469891745,2020-05-01,0.0,17731731032.0,0.4055577966464866,Bullish
-0.0215401203839431,-0.0995908131629482,-0.0259437468637743,2021-11-16,0.1486486486486486,38307728000.0,0.3241286429029252,Bearish
-0.0215288399056427,-0.0604387697756404,0.082311338982836,2021-01-14,0.0411522633744854,26374920000.0,0.1741677790169804,Bearish
-0.0215040151526582,0.0061787507198591,0.080050237728454,2021-11-24,0.0564102564102564,113080164000.0,0.6112076995197904,Bearish
-0.0214834473426914,-0.0400412404403596,0.0190459535615168,2020-05-21,0.3400000000000001,20235810000.0,0.0305920885849281,Bullish
-0.0214260316026919,0.0174177853469368,0.1888335127433315,2022-01-28,0.2062780269058295,107520020000.0,0.4259461929007367,Neutral
-0.02141670469495,0.0379480137084597,0.0080138893353149,2021-10-28,0.0335195530726257,6648088136.0,0.1597827349108405,Bullish
-0.0214056593247646,-0.0237732996555427,-0.0528848381864256,2021-02-04,0.0462962962962961,64377100000.0,0.1800175043004514,Bearish
-0.0214006393071001,0.0074527735355044,-0.0288414951220965,2022-02-03,-0.1333333333333333,32314950000.0,0.528997569037533,Bullish
-0.0213995496728834,-0.0920400797511849,-0.0800512475600482,2022-10-27,0.2083333333333333,30572132500.0,0.3789991165124304,Bullish
-0.0213938259017201,0.0376992033572236,0.1999927468783851,2023-11-07,0.1093749999999999,15416545140.0,0.0197297556787042,Bullish
-0.0213770112391792,-0.0678970928588055,0.0073851089122637,2022-12-01,0.0731707317073171,34661560000.0,0.4286105304130951,Bearish
-0.0213725785256854,-0.016775294030289,-0.068062291162365,2021-07-20,0.1304347826086956,17942580000.0,0.5489480863604783,Bullish
-0.0213613457200166,-0.0277318511183952,0.0061888219338082,2021-10-21,0.0696202531645568,39171000000.0,0.3752761401271368,Bearish
-0.0213533748559275,-0.0430245935867241,-0.1221525279770975,2021-06-24,0.004008016032064,80781540000.0,0.6963719045588346,Bearish
-0.0213170290823698,-0.0415176488354689,-0.084197414967017,2020-07-30,0.3191489361702128,22720320000.0,0.6997461339596227,Bullish
-0.0212810643145426,0.0280975329973312,0.0754114400128916,2023-10-25,0.0565217391304349,57415302000.0,0.2406822266569626,Bearish
-0.0212775219900936,0.0166545235818718,-0.0133648916640331,2020-01-24,0.0288461538461538,53961740000.0,0.3978338959800027,Bearish
-0.0212645169093517,-0.021024937862021,0.0039006078990878,2021-01-27,0.1041666666666667,23258643886.0,0.4347783587559312,Bullish
-0.0212512748852289,-0.0596862244349085,-0.1564028959099415,2020-02-20,0.0,22785823560.0,0.1397832839960052,Bearish
-0.0212506100119767,0.0832654696487869,0.1411130974470864,2023-07-20,-0.129032258064516,11014316280.0,-0.0478073358442982,Bullish
-0.0211840864675124,-0.0045551665945838,0.0846599970990332,2020-05-07,0.0333333333333333,11367947841.0,-0.1225661421856897,Bullish
-0.0211601233482814,-0.0281377499143565,0.1122495651819121,2020-04-29,0.0,26500380000.0,0.1589764865819364,Bearish
-0.0211530469430077,-0.00248773093977,0.0239622003289449,2021-01-28,0.0202702702702702,24757868000.0,0.8370818588713378,Bullish
-0.0211529879237386,-0.0725663289474055,-0.1423735296747091,2023-08-24,0.0459770114942529,27117332000.0,0.4125864812123295,Bearish
-0.0211496706050598,-0.0119856455464358,-0.0868669755589945,2023-07-20,0.0,67217740000.0,0.4799687228806942,Bearish
-0.0210711964018965,-0.0460382040737381,-0.1274685994570064,2020-04-21,-0.1072796934865899,35644683388.0,0.0444046448717273,Bearish
-0.0210620739501163,-0.0265644386141125,-0.0283761528660624,2023-05-04,0.0399999999999999,72283589820.0,0.657063635332845,Bearish
-0.0210410507290989,-0.0832555850430424,0.0360270288638039,2020-11-05,0.1090909090909089,7925754120.0,0.4119667625903363,Bullish
-0.0210339798803023,0.0488036843588575,0.0530012030527135,2020-10-22,0.032258064516129,62352360000.0,0.1221522435217465,Bearish
-0.0209982695857495,-0.0278890691752979,-0.0696380193180124,2023-07-27,0.2395833333333333,13952250000.0,0.1898378122494491,Bullish
-0.0209736055840946,-0.0012965827563727,0.0059346673397397,2022-04-27,0.1858407079646016,56096502510.0,0.5541453820365028,Neutral
-0.0209703706033522,-0.0398699687177334,-0.063495568428869,2023-01-26,0.1530343007915567,20838739680.0,0.8185893756763958,Bullish
-0.0209659815123004,0.0042130225010045,-0.0601304654167524,2020-05-06,0.0394736842105263,50883714000.0,0.651254107931198,Bearish
-0.020933272019816,0.006662122920027,-0.0264753397767799,2022-01-25,0.0769230769230768,17850782000.0,0.4456298745832525,Bullish
-0.0209096347228128,-0.034357587752035,0.0478338472961482,2023-01-18,0.1714285714285713,15996764000.0,0.2689652668327844,Bullish
-0.0208535924064949,-0.0372163230433171,-0.0710731915167354,2022-11-03,0.0508474576271186,20804850000.0,0.7336760745307555,Bullish
-0.0208515605056706,-0.040627279652246,-0.0457415614876066,2020-07-07,0.0166666666666666,26551854000.0,0.0129150201572525,Bearish
-0.020836586259183,0.0009141549573461,0.0292411556436028,2022-10-18,0.0489795918367345,17385019909.0,0.3031868986923965,Bullish
-0.0207898187339831,-0.0485824894120738,0.021066801874769,2021-11-15,0.0454545454545452,30447820000.0,0.5558329908592606,Bearish
-0.0207114852719744,-0.0412497916079853,0.0060206571271805,2021-10-26,0.0943396226415093,17672886900.0,0.3325585355705157,Bullish
-0.0207078105653645,0.0233167483746736,-0.1282947734178696,2022-10-25,0.0437956204379563,48184000000.0,-0.075505681306004,Bearish
-0.0206997479331047,-0.0057465566225282,0.0166525015142461,2021-10-28,0.1068447412353922,57310672000.0,0.193820137377224,Neutral
-0.0206869503257887,-0.2008533082509101,-0.3661040716261057,2021-05-07,0.1197916666666666,4532694896.0,0.2626898552092127,Bullish
-0.0206505910015859,-0.0803580514334645,-0.0871217552059349,2023-04-27,0.0355329949238579,15793119999.0,0.4164868507019529,Bullish
-0.0206398754684743,-0.0285717143579837,-0.0047387936059016,2021-09-02,0.0,23636550720.0,0.2857782841220385,Bearish
-0.0206296504937602,-0.0564298938927029,-0.0762736072499302,2021-11-04,0.0342857142857143,27915307000.0,-0.0221463721506911,Bearish
-0.0206107757843971,0.0195781328036957,0.0493919210427055,2023-01-25,0.07,65896881600.0,-0.1175462856483373,Neutral
-0.020519577118425,-0.0069542688278805,0.0546286657798122,2020-08-07,0.0547945205479452,15494309040.0,0.391193786739258,Bullish
-0.0205183637256466,-0.0828065929696797,-0.0943463575914634,2023-01-26,0.0246913580246912,34109023380.0,0.3901305459379068,Bearish
-0.020480632232436,-0.0813849491924118,-0.0131462159774421,2021-02-25,0.1653543307086613,29381035680.0,0.4328206352864167,Bullish
-0.0204777397507024,0.0132917548237138,0.0282183090233692,2021-02-25,-0.0083333333333333,21095140000.0,0.3200132145570762,Bullish
-0.0204504314327573,-0.0318561929590408,0.0621547529481139,2022-07-19,-0.0869565217391305,5830136872.0,0.2215025244634362,Bullish
-0.0204501185975369,-0.1529521722576392,-0.1124746762784482,2021-08-03,0.0666666666666666,14578104310.0,0.214829552908942,Bullish
-0.0203958107420923,0.0099225371490961,0.0417661852478056,2023-11-03,0.0,32564349999.0,0.480160438338332,Bearish
-0.0203554937805227,-0.0251343249538514,-0.0778106715364959,2021-07-28,0.0,50756160000.0,0.051969497345279,Bearish
-0.0203229170550669,0.0179016167853642,-0.0018962959265938,2020-04-30,-0.2025316455696202,22016250000.0,0.0848120279728679,Bullish
-0.0202991802704396,-0.0481915210155735,-0.1242606582909054,2023-01-26,0.0845070422535212,19790139057.0,0.1168250407853561,Bullish
-0.0201612367259632,-0.1168397164820153,-0.1135541807147484,2022-10-27,0.0326086956521738,9508894920.0,0.7117090255844688,Bullish
-0.0201183517811707,-0.0208997650520611,0.079651817816137,2023-07-27,0.0154639175257732,18016045320.0,0.4310278744502211,Bullish
-0.0200846857105084,0.0179062165591503,-0.0495892382014067,2020-07-29,0.0139534883720931,42807386880.0,-0.1132928702484135,Bearish
-0.0200600522220156,-0.0377632264172771,0.0615087324795307,2023-10-18,0.0441176470588234,28405432000.0,0.3448581688149965,Bearish
-0.0200158838896466,0.0239967244121683,-0.0538130314347844,2023-02-07,0.0520833333333333,13211171064.0,0.5371332247742748,Bullish
-0.0200156677698584,-0.0502495135760152,-0.0420958001175187,2021-07-22,0.2093023255813954,14088965654.0,0.2754703694240892,Bullish
-0.0200073126822172,-0.0380288430400262,-0.048803248318615,2020-10-28,0.0777777777777777,37896300000.0,0.3794730532517994,Bearish
-0.0200056851438492,0.0080141684901358,0.0471256041661506,2022-02-11,-0.0192307692307692,23689200000.0,0.4659986211482903,Bearish
-0.0199700495846168,0.0075801760462446,-0.3025719419309061,2021-02-04,0.3437499999999999,48929679120.0,0.2295743984307171,Neutral
-0.0199548987934082,-0.0710070316708103,-0.041257704910617,2020-05-14,-0.053191489361702,49803450000.0,0.3793674781057997,Bearish
-0.01995304797564,-0.0551158357598583,-0.292328420565572,2021-11-04,0.357142857142857,26132994009.0,0.2483446219007082,Bullish
-0.0199526804530845,-0.0600524707213967,-0.0713466053053807,2022-02-24,0.0489510489510489,47345060000.0,0.4906724318505474,Bearish
-0.0199452918179976,-0.0644887555007329,-0.1008199187463095,2021-02-24,0.0625,17999513760.0,-0.0116362134636784,Bullish
-0.0199450970749766,0.0069046276110767,-0.0983009449479995,2023-08-01,0.0809716599190282,44232533100.0,0.7062611617595235,Bearish
-0.0199352332280621,-0.0215328043631434,-0.1007623726420852,2023-04-19,-0.0957746478873239,41936329000.0,0.539622808075541,Bearish
-0.0199186886524612,-0.0138318082885355,-0.0037750730662277,2020-05-08,-0.0563380281690139,20072532480.0,0.2076530765144177,Bullish
-0.019871038678335,-0.0508633409478277,0.0151130324360197,2020-08-04,0.1176470588235293,29997694000.0,0.2851269238318871,Bearish
-0.0198595301594952,-0.0496946226904315,-0.0272543823307307,2023-11-07,-0.2088607594936709,12213131306.0,0.5295230434322977,Bullish
-0.0198588184189178,0.0311367655041178,0.0831928103376486,2021-01-26,0.0999999999999998,29377340000.0,0.6149405772281494,Bearish
-0.0198571868725304,0.0221839311676969,-0.0079989483140039,2023-11-02,0.0081967213114754,105727400000.0,0.4675193418680371,Bearish
-0.0198384379887014,-0.031435627584035,0.0195876071888916,2023-07-27,0.0816326530612245,77091280000.0,0.8223568086637808,Bearish
-0.0198300992708688,-0.0147098631693061,-0.0354705738949429,2021-06-30,0.0963855421686747,37191672000.0,0.2660303361970131,Bearish
-0.0198146033046672,0.0546309960467724,0.0698670165309314,2022-10-27,0.050179211469534,103424509000.0,0.0968438156268824,Bearish
-0.0197645169217857,0.0570317818592081,0.1138136351153307,2021-02-25,0.2179487179487178,36315671188.0,0.3104514001997667,Neutral
-0.019755505351678,-0.051001003383021,-0.0623650116678227,2021-11-01,0.0,60998559999.0,0.3580269826319022,Bearish
-0.0197342966769123,-0.0157037346241225,-0.020370172911979,2022-10-26,0.0331125827814569,65459724000.0,0.3469704179262352,Bearish
-0.0197197131021382,-0.0502463046796729,-0.01731229171778,2022-02-01,0.0051020408163265,30848137500.0,0.4135041413551893,Bearish
-0.0197066916613019,-0.0202057581845616,-0.0576351232743317,2023-04-27,0.0638297872340426,19449176740.0,0.7687362432479858,Bullish
-0.0196903355944498,-0.0291402999827511,-0.047567779128068,2021-05-11,0.1022222222222222,40298784839.0,0.0349625433010419,Bearish
-0.0196807168308291,-0.0045979331752435,-0.1293845825491185,2023-02-10,0.0138888888888889,20395439110.0,0.5137932625767149,Bullish
-0.0196744169918634,-0.0233975127917609,0.0757123676149434,2022-08-25,0.0178571428571426,46969734000.0,0.4573135255636562,Bearish
-0.0196250390102053,0.0021455409928548,0.0286302333178376,2021-10-21,-0.1481481481481481,28806719999.0,-0.0327924121382101,Bearish
-0.0196171956379241,-0.0565932596920886,0.0276294088183248,2020-04-22,0.1363636363636363,10408233420.0,-0.129909235097853,Bullish
-0.0196087490014622,-0.0055457506669484,0.0516346216388876,2023-10-19,-0.0232558139534883,59997896702.0,0.0339564603806395,Bearish
-0.0196084564607859,-0.0115262355441272,0.0203530756224534,2020-07-30,0.0864197530864196,46234926000.0,0.1162591730690175,Bearish
-0.0196011852447129,-0.0282455966872717,-0.0236041546895946,2023-10-12,0.0410256410256409,22460850000.0,0.4342580641762586,Bearish
-0.0195946374675176,-0.0733524921925563,-0.1208498680291121,2023-05-02,-0.0531177829099308,24359373650.0,0.0367599460158017,Bearish
-0.0195581891702853,-0.1183451426036885,-0.0266032009338777,2023-04-20,-0.0843989769820972,26610540000.0,0.6463645070499152,Bullish
-0.0195275254713223,-0.0460165402805917,-0.0862763839302811,2021-01-14,0.1137855579868708,113889457882.0,0.6230419579775526,Bearish
-0.0195071893251979,0.0039332883455745,-0.1057327317095304,2020-02-26,0.0519480519480519,76647797910.0,0.3816939247552119,Bearish
-0.0194972024449751,-0.0410882071333317,-0.1105946868355116,2021-11-03,0.0107526881720429,9211500000.0,0.6739932604994308,Bullish
-0.0194793825128971,-0.0898625820925552,0.0007803309595237,2022-05-10,0.2909090909090907,43936609569.0,0.7477110985344055,Neutral
-0.0193532743285292,-0.0344922759896208,0.0370969635026146,2021-02-04,0.0410958904109589,27360950000.0,0.2990242850747084,Bearish
-0.0193459521381322,-0.0239584333897316,0.0299646624650599,2023-10-17,0.0317460317460317,99977538650.0,0.0173114692530755,Bearish
-0.0193328995979731,0.0304685572944904,0.0716901044544572,2023-08-03,0.2848837209302325,23804322000.0,0.4209103125726227,Bullish
-0.0193089764490648,-0.0568500664654288,-0.1058588261449634,2020-07-22,0.0625,22019220000.0,0.5446536116990293,Bullish
-0.0192931177943171,-0.0187305192962238,-0.1906931449006186,2020-04-22,0.1824062095730918,47860406000.0,0.557956716785497,Bearish
-0.0192695185726988,-0.0177269632512462,-0.035643530376008,2020-11-24,0.208695652173913,26122710000.0,0.4992533948812235,Bullish
-0.01924943721672,-0.0516372051531788,-0.0163826278020041,2023-01-24,0.1972789115646258,38765175000.0,0.8646071593006146,Bearish
-0.0191949118716255,-0.0189941097607059,0.0034062857998571,2022-07-26,0.0,65011920000.0,0.9803307160110774,Bearish
-0.0191868229399669,-0.0376413141284648,-0.0620852905752975,2020-12-17,0.2598425196850394,6626727000.0,0.3290581863315369,Bullish
-0.0191841912029669,0.0050970475262038,-0.0849067823002918,2021-11-02,0.0277777777777778,31802320000.0,0.4343201213087023,Bearish
-0.0191651785291616,-0.0223947389384134,0.0172818839900659,2021-07-29,0.0423728813559322,89450270244.0,0.2146136621306973,Bearish
-0.0191387717060636,-0.0326442306212652,-0.0312167344114931,2023-07-25,0.1148648648648648,44940251999.0,0.5878785976982979,Bearish
-0.0191297761945269,-0.0306541150277405,0.0909257854439323,2023-04-27,-0.0190839694656489,11034855000.0,0.336769976778441,Bullish
-0.0191189737193833,-0.01961893212728,-0.055664059746155,2022-02-08,0.2355371900826447,24824173200.0,0.539080116666045,Bullish
-0.019118107522701,0.010110819786151,-0.1257840301501315,2020-02-06,0.0,8512701000.0,0.1611577013702502,Bullish
-0.0190875707266641,-6.878597383091697e-05,-0.0285334003807374,2022-08-17,0.0294117647058823,58201941000.0,0.5752520482017405,Bearish
-0.019042566047533,-0.0305200565067145,-0.1079729221634202,2021-05-04,0.1324503311258278,34994736000.0,0.2460346439209566,Bearish
-0.0189219654438305,-0.042671446441942,-0.0134182594561306,2023-10-27,0.0026525198938991,13259829580.0,0.3964031365859726,Bullish
-0.0189128943776577,0.0766990211593218,-0.0166541788124466,2022-01-28,0.0,21343726000.0,0.3932595811675148,Bullish
-0.0188374841417644,-0.0222115919974039,-0.0235918808165185,2021-11-08,-0.0769230769230769,8115399149.0,0.5262412018324151,Bullish
-0.018829740480678,-0.0737081314711085,-0.1488428259939511,2023-04-18,0.0,35360661020.0,0.2359226619635267,Bearish
-0.0188256531099116,0.0618676884944026,0.1188333081176304,2021-02-24,0.0441176470588234,18041283643.0,0.315249105774744,Bullish
-0.0188250899504083,-0.0779344458097542,-0.0540535614389815,2022-05-03,-0.0526315789473682,48017241000.0,0.0600063657128561,Bearish
-0.0188231965478074,-0.0078292709019628,0.0456831279928417,2022-07-28,0.2,23590865568.0,0.2997118341629796,Bullish
-0.0188193869347621,-0.0273946185106729,0.0246153437820906,2021-10-28,0.150943396226415,36882840000.0,0.8766309036382138,Bearish
-0.0188180721567524,-0.0634425670041905,-0.0719436162962441,2021-07-30,0.0167224080267557,21342408256.0,0.1292443228929586,Bearish
-0.0188069917177864,-0.0027611013680538,0.0095504311399262,2023-01-31,-0.0361445783132529,39327756883.0,0.597472536418462,Bearish
-0.01879971343839,-0.0016348133616737,0.0006446733310529,2022-07-26,0.0049751243781095,19696608000.0,0.5853693001796596,Bullish
-0.0187877267396529,-0.0178730248122317,-0.0254937202971049,2020-05-05,-0.009090909090909,65469600000.0,0.215449959757276,Bearish
-0.0187743260513867,0.0084811109174495,0.0346221071741488,2022-08-02,0.0215053763440859,44917699114.0,0.3266911121938899,Bearish
-0.0187289372516206,0.0294976574368414,0.2385665538907526,2021-10-21,0.0370370370370369,78105902000.0,0.4326504116474679,Bearish
-0.0187104312414506,-0.0194214335520436,0.0400783101025495,2022-05-05,0.0731707317073171,80581500000.0,0.5544448092813091,Bearish
-0.0186866461344213,-0.0019249398764152,0.0402261544879407,2020-08-27,0.278688524590164,49757355741.0,0.7474905757561278,Neutral
-0.0186346401864542,-0.0160017770061277,0.1093389659074345,2020-05-06,0.0,14544891436.0,0.1526971846846107,Bullish
-0.018622954203983,0.0267962388917769,0.1337900698957767,2021-10-06,0.0485436893203883,10437633660.0,0.075936341561469,Bullish
-0.0186041073899991,0.0019991319549465,0.0330512094542081,2022-08-03,0.0833333333333334,34735500000.0,0.6263655729432925,Bearish
-0.0186036367327699,0.005940778753851,-0.0636791026288709,2022-03-17,-0.0107758620689654,59502780000.0,0.3168393499807878,Bearish
-0.018587105178145,-0.0268699762632492,0.040506463055305,2022-08-02,0.1165644171779142,23986818000.0,0.3349737372415599,Bullish
-0.0185190521315442,-0.0125862038086987,0.0772114382533712,2021-02-03,-0.0212765957446809,48984754070.0,0.2027893665974654,Bearish
-0.0184887221335155,-0.0161791951008884,0.0514143054614418,2022-05-03,0.0842696629213482,17177412000.0,0.5260360206934246,Bullish
-0.0184825170192875,0.046498747419783,0.0528713569551172,2022-02-22,-0.0999999999999999,17577150000.0,0.7375543015963476,Bullish
-0.0184247323066956,-0.0141952810989734,-0.0383426629365737,2020-05-01,0.0135135135135135,58757622000.0,0.473494522524315,Bearish
-0.0184130993017924,-0.0275475377911289,-0.6411719881890047,2020-02-03,0.0119047619047619,39010586000.0,0.1055393476034637,Bearish
-0.0183942136309776,0.0074294125804367,-0.0905540603208597,2023-02-06,-0.0155555555555556,35502350000.0,0.7072311939143707,Bearish
-0.0183916690007225,-0.0303515455309513,0.0490000285921344,2020-10-16,0.0283687943262411,23501008920.0,0.1499900543026522,Bearish
-0.0183769124999775,0.0429638772578455,0.1365541327666372,2021-10-26,0.0167597765363128,12249640480.0,0.2413084307047782,Bullish
-0.0182368096925301,-0.059041164471871,-0.0129055651639627,2020-05-07,0.0294117647058823,102176041000.0,0.0822843816045344,Bearish
-0.0182279578267718,-0.0164979361792341,-0.0318496875929372,2023-01-25,0.0263157894736842,47227136000.0,0.3089906315444977,Bearish
-0.0182197528851348,0.021089172980131,0.0979122630687948,2022-02-10,0.1952662721893491,9528316750.0,0.2010443724735769,Bullish
-0.0182028065655064,-0.0285839139673893,-0.063290190709947,2023-05-02,0.1358695652173911,54225996000.0,0.5006578296757815,Bearish
-0.0181911616417165,-0.0537895554569823,-0.0322334225619683,2023-10-26,0.06368330464716,72192558000.0,0.6499573868224011,Bearish
-0.0181434250652361,-0.045549888845772,-0.003341367624171,2021-07-28,0.0431547619047619,75149143980.0,0.5555469296976543,Bearish
-0.01811900389024,-0.0358973966757821,-0.0441622228222704,2021-04-29,0.0470588235294118,15787705999.0,0.5545164348704091,Bullish
-0.0181087857673011,-0.0033071459875468,0.0229230289001144,2021-05-04,0.1689189189189189,14776800000.0,0.5356483040791659,Bullish
-0.0180917512599388,-0.0351983851116933,0.0125666687499556,2022-07-22,0.046242774566474,30080415000.0,0.3545140652029971,Bearish
-0.0180664712583469,-0.0145336466415458,-0.0369529734581274,2023-10-24,0.1451612903225806,19543880000.0,0.5017523694077485,Bullish
-0.0180502246523421,-0.0483956514390575,-0.000306511504337,2021-09-28,0.03862660944206,81798900000.0,0.5629842317048329,Bearish
-0.0180367139057117,0.0013790286271454,-0.0065015589446967,2020-04-28,-0.1901408450704225,11404509840.0,0.0451094601027336,Bullish
-0.0180207621465481,0.0005594269838828,-0.0093204307445283,2022-11-22,0.0581395348837208,85414390030.0,0.3310573072250375,Bearish
-0.0180039770271876,-0.0263251597039428,0.0091205212023651,2023-02-01,-0.078014184397163,62906634000.0,0.4888619067496497,Bearish
-0.0179554168355405,0.0515794202282377,0.0384960519373525,2022-02-09,0.0163934426229508,17919660000.0,0.3389768043935174,Bullish
-0.0179492975274736,0.0558285706581433,0.1108799630311242,2023-07-27,0.1078431372549021,17764252000.0,0.165505202870958,Bullish
-0.0179306999433481,-0.0324706503613665,-0.0298127430000341,2022-02-16,0.0,24529293601.0,0.224728518943919,Bearish
-0.0179219377650924,0.0078999801591378,0.0241326542513616,2020-07-30,0.1296992481203006,54378468000.0,0.5331992484347362,Bearish
-0.0178910147774021,-0.0376647052911427,0.0595755142354354,2022-04-13,0.0879999999999999,108286151209.0,0.3954549170606438,Bearish
-0.0178725868627535,-0.0134179476015867,-0.0262325075350894,2023-05-04,0.0071428571428571,59780000000.0,0.5728099674173311,Bearish
